state;sig_url
MD;https://justfacts.votesmart.org/interest-group/423/maryland-state-and-district-of-columbia-afl-cio
MD;https://justfacts.votesmart.org/interest-group/2149/protect-marriage-maryland
MD;https://justfacts.votesmart.org/interest-group/1132/maryland-pta
MD;https://justfacts.votesmart.org/interest-group/1729/sierra-club-maryland-chapter
MD;https://justfacts.votesmart.org/interest-group/706/maryland-league-of-conservation-voters
MD;https://justfacts.votesmart.org/interest-group/396/progressive-maryland
MD;https://justfacts.votesmart.org/interest-group/920/national-federation-of-independent-business-maryland
MD;https://justfacts.votesmart.org/interest-group/2343/ufcw-united-food-and-commercial-workers-local-400-maryland
MD;https://justfacts.votesmart.org/interest-group/1952/amalgamated-transit-union-local-689
MD;https://justfacts.votesmart.org/interest-group/910/maryland-right-to-life
MD;https://justfacts.votesmart.org/interest-group/2730/progressive-neighbors
MD;https://justfacts.votesmart.org/interest-group/160/naral-pro-choice-maryland
MD;https://justfacts.votesmart.org/interest-group/2093/maryland-votes-for-animals
MD;https://justfacts.votesmart.org/interest-group/912/equality-maryland
MD;https://justfacts.votesmart.org/interest-group/515/maryland-free
MD;https://justfacts.votesmart.org/interest-group/2092/restaurant-association-of-maryland
MD;https://justfacts.votesmart.org/interest-group/29/maryland-accountability-project
MD;https://justfacts.votesmart.org/interest-group/832/maryland-state-rifle-and-pistol-association
MA;https://justfacts.votesmart.org/interest-group/1228/national-federation-of-independent-business-massachusetts
MA;https://justfacts.votesmart.org/interest-group/2295/mass-equality
MA;https://justfacts.votesmart.org/interest-group/1585/mass-scorecard
MA;https://justfacts.votesmart.org/interest-group/1341/neighbor-to-neighbor-massachusetts
MA;https://justfacts.votesmart.org/interest-group/2234/progressive-massachusetts
MA;https://justfacts.votesmart.org/interest-group/1330/massachusetts-public-interest-research-group-masspirg
MA;https://justfacts.votesmart.org/interest-group/456/massachusetts-afl-cio
MA;https://justfacts.votesmart.org/interest-group/419/massachusetts-human-services-coalition
MA;https://justfacts.votesmart.org/interest-group/1903/state-police-association-of-massachusetts
MA;https://justfacts.votesmart.org/interest-group/2592/massachusetts-womens-political-caucus
MA;https://justfacts.votesmart.org/interest-group/1846/associated-industries-of-massachusetts
MA;https://justfacts.votesmart.org/interest-group/646/planned-parenthood-advocacy-fund-of-massachusetts
MA;https://justfacts.votesmart.org/interest-group/1/mass-voters-for-clean-elections
MA;https://justfacts.votesmart.org/interest-group/1572/massachusetts-teachers-association
MA;https://justfacts.votesmart.org/interest-group/3186/massachusetts-coalition-of-police
MA;https://justfacts.votesmart.org/interest-group/1907/massachusetts-nurses-association
MA;https://justfacts.votesmart.org/interest-group/1204/massachusetts-society-for-the-prevention-of-cruelty-to-animals
MA;https://justfacts.votesmart.org/interest-group/1246/massachusetts-audubon-society
MA;https://justfacts.votesmart.org/interest-group/1978/massachusetts-motorcycle-association-pac
MA;https://justfacts.votesmart.org/interest-group/10/naral-pro-choice-massachusetts
MA;https://justfacts.votesmart.org/interest-group/2927/boston-independent-drivers-guild-bidg
MA;https://justfacts.votesmart.org/interest-group/126/national-rifle-association-political-victory-fund
MA;https://justfacts.votesmart.org/interest-group/1678/massachusetts-conservation-voters
MA;https://justfacts.votesmart.org/interest-group/3040/unite-here-local-26-massachusetts
MA;https://justfacts.votesmart.org/interest-group/1588/massachusetts-sierra-club
MA;https://justfacts.votesmart.org/interest-group/3185/massachusetts-municipal-police-coalition
MA;https://justfacts.votesmart.org/interest-group/3081/32bj-service-employees-international-union-seiu-new-england-615
MA;https://justfacts.votesmart.org/interest-group/1908/professional-fire-fighters-of-massachusetts
MA;https://justfacts.votesmart.org/interest-group/1905/american-federation-of-teachers-aft-massachusetts
MI;https://justfacts.votesmart.org/interest-group/3205/michigan-republican-assembly
MI;https://justfacts.votesmart.org/interest-group/3242/michigan-health-choice-alliance
MI;https://justfacts.votesmart.org/interest-group/2769/michigan-regional-council-of-carpenters-and-millwrights
MI;https://justfacts.votesmart.org/interest-group/1283/michigan-conservative-union
MI;https://justfacts.votesmart.org/interest-group/2782/michigan-freedom-fund
MI;https://justfacts.votesmart.org/interest-group/2776/police-officers-association-of-michigan
MI;https://justfacts.votesmart.org/interest-group/2768/michigan-building-and-construction-trades-council
MI;https://justfacts.votesmart.org/interest-group/1941/citizens-for-traditional-values
MI;https://justfacts.votesmart.org/interest-group/492/planned-parenthood-advocates-of-michigan
MI;https://justfacts.votesmart.org/interest-group/3241/detroit-regional-chamber
MI;https://justfacts.votesmart.org/interest-group/431/michigan-chamber-of-commerce
MI;https://justfacts.votesmart.org/interest-group/1259/shooters-alliance-for-firearms-rights-pac
MI;https://justfacts.votesmart.org/interest-group/2772/michigan-for-revolution
MI;https://justfacts.votesmart.org/interest-group/35/naral-pro-choice-michigan
MI;https://justfacts.votesmart.org/interest-group/889/michigan-league-of-conservation-voters
MI;https://justfacts.votesmart.org/interest-group/2781/michigan-fraternal-order-of-police
MI;https://justfacts.votesmart.org/interest-group/1939/small-business-association-of-michigan
MI;https://justfacts.votesmart.org/interest-group/3246/michigan-asian-american-progressives
MI;https://justfacts.votesmart.org/interest-group/2757/michigan-nurses-association
MI;https://justfacts.votesmart.org/interest-group/2767/michigan-professional-fire-fighters-union
MI;https://justfacts.votesmart.org/interest-group/3271/uaw-region-1
MI;https://justfacts.votesmart.org/interest-group/2775/mi-women-win
MI;https://justfacts.votesmart.org/interest-group/2756/michigan-education-association
MI;https://justfacts.votesmart.org/interest-group/429/michigan-afl-cio
MI;https://justfacts.votesmart.org/interest-group/1527/michigan-farm-bureau
MI;https://justfacts.votesmart.org/interest-group/1659/sierra-club-michigan-chapter
MI;https://justfacts.votesmart.org/interest-group/811/triangle-pride-pac
MI;https://justfacts.votesmart.org/interest-group/3245/detroit-action
MI;https://justfacts.votesmart.org/interest-group/3219/fannie-lou-hamer-pac
MI;https://justfacts.votesmart.org/interest-group/2660/progressive-womens-alliance-of-west-michigan
MI;https://justfacts.votesmart.org/interest-group/697/right-to-life-of-michigan
MI;https://justfacts.votesmart.org/interest-group/1130/national-rifle-association-political-victory-fund
MI;https://justfacts.votesmart.org/interest-group/2773/fems-for-dems
MI;https://justfacts.votesmart.org/interest-group/1730/environment-michigan
MI;https://justfacts.votesmart.org/interest-group/2144/independents-for-responsible-government
MI;https://justfacts.votesmart.org/interest-group/3064/michigan-peoples-campaign
MI;https://justfacts.votesmart.org/interest-group/2832/michigan-laborers-district-council
MI;https://justfacts.votesmart.org/interest-group/653/national-federation-of-independent-business-michigan
MI;https://justfacts.votesmart.org/interest-group/1606/pride-source
MI;https://justfacts.votesmart.org/interest-group/1337/equality-michigan
MN;https://justfacts.votesmart.org/interest-group/763/minnesota-womens-political-caucus
MN;https://justfacts.votesmart.org/interest-group/1479/outfront-minnesota
MN;https://justfacts.votesmart.org/interest-group/548/minnesota-association-of-professional-employees
MN;https://justfacts.votesmart.org/interest-group/2248/womenwinning
MN;https://justfacts.votesmart.org/interest-group/1235/minnesota-afl-cio
MN;https://justfacts.votesmart.org/interest-group/1398/legislative-evaluation-assembly-of-minnesota
MN;https://justfacts.votesmart.org/interest-group/837/education-minnesota
MN;https://justfacts.votesmart.org/interest-group/2948/minnesota-gun-owners-caucus
MN;https://justfacts.votesmart.org/interest-group/2791/laborers-international-union-of-north-america-liuna-minnesota-and-north-dakota
MN;https://justfacts.votesmart.org/interest-group/328/conservation-minnesota
MN;https://justfacts.votesmart.org/interest-group/266/minnesota-chamber-of-commerce
MN;https://justfacts.votesmart.org/interest-group/2249/republican-liberty-caucus-of-minnesota
MN;https://justfacts.votesmart.org/interest-group/1756/service-employees-international-union-seiu-minnesota-state-council
MN;https://justfacts.votesmart.org/interest-group/1727/stonewall-dfl
MN;https://justfacts.votesmart.org/interest-group/2005/minnesota-nurses-association
MN;https://justfacts.votesmart.org/interest-group/1397/naral-pro-choice-minnesota
MN;https://justfacts.votesmart.org/interest-group/1774/voices-for-racial-justice
MN;https://justfacts.votesmart.org/interest-group/16/minnesota-family-council-minnesota-family-institute
MN;https://justfacts.votesmart.org/interest-group/2794/takeaction-minnesota
MN;https://justfacts.votesmart.org/interest-group/2947/minnesota-gun-owners-pac
MN;https://justfacts.votesmart.org/interest-group/163/taxpayers-league-of-minnesota
MN;https://justfacts.votesmart.org/interest-group/235/national-rifle-association-political-victory-fund
MN;https://justfacts.votesmart.org/interest-group/2596/minncan
MN;https://justfacts.votesmart.org/interest-group/1661/national-federation-of-independent-business-minnesota
MN;https://justfacts.votesmart.org/interest-group/2244/voicespac-minnesota
MN;https://justfacts.votesmart.org/interest-group/1045/minnesota-sierra-club-north-star
MN;https://justfacts.votesmart.org/interest-group/1109/planned-parenthood-of-minnesota-advocate
MS;https://justfacts.votesmart.org/interest-group/2899/mississippi-public-education-pac
MS;https://justfacts.votesmart.org/interest-group/2835/mississippi-manufacturers-association
MS;https://justfacts.votesmart.org/interest-group/732/national-federation-of-independent-business-mississippi
MS;https://justfacts.votesmart.org/interest-group/2246/voices-mississippi
MO;https://justfacts.votesmart.org/interest-group/714/national-rifle-association-political-victory-fund
MO;https://justfacts.votesmart.org/interest-group/144/missouri-votes-conservation
MO;https://justfacts.votesmart.org/interest-group/3104/service-employees-international-union-seiu-missouri
MO;https://justfacts.votesmart.org/interest-group/2323/national-womens-political-caucus-of-metro-st-louis
MO;https://justfacts.votesmart.org/interest-group/2529/planned-parenthood-advocates-in-missouri
MO;https://justfacts.votesmart.org/interest-group/1322/promo-for-the-personal-rights-of-missourians
MO;https://justfacts.votesmart.org/interest-group/45/sierra-club-missouri-chapter
MO;https://justfacts.votesmart.org/interest-group/3074/service-employees-international-union-seiu-healthcare-missouri
MO;https://justfacts.votesmart.org/interest-group/1063/missouri-chamber-of-commerce-and-industry
MO;https://justfacts.votesmart.org/interest-group/782/missouri-family-network
MO;https://justfacts.votesmart.org/interest-group/39/privacy-rights-education-project
MO;https://justfacts.votesmart.org/interest-group/897/greater-kansas-city-chamber-of-commerce
MO;https://justfacts.votesmart.org/interest-group/1051/national-federation-of-independent-business-missouri
MO;https://justfacts.votesmart.org/interest-group/601/naral-pro-choice-missouri
MO;https://justfacts.votesmart.org/interest-group/952/missouri-progressive-vote-coalition
MT;https://justfacts.votesmart.org/interest-group/3005/montana-federation-of-public-employees
MT;https://justfacts.votesmart.org/interest-group/1301/montana-stockgrowers-association
MT;https://justfacts.votesmart.org/interest-group/2305/montana-sportsmen-alliance
MT;https://justfacts.votesmart.org/interest-group/3038/montana-american-federation-of-state-county-and-municipal-employee-afscme
MT;https://justfacts.votesmart.org/interest-group/1515/northern-plains-resource-council
MT;https://justfacts.votesmart.org/interest-group/2102/southwest-montana-building-industry-association
MT;https://justfacts.votesmart.org/interest-group/2007/united-property-owners-of-montana
MT;https://justfacts.votesmart.org/interest-group/2302/montana-public-education-center
MT;https://justfacts.votesmart.org/interest-group/2499/teamsters-local-2
MT;https://justfacts.votesmart.org/interest-group/522/montana-progressive-labor-caucus
MT;https://justfacts.votesmart.org/interest-group/1800/montanans-for-multiple-use
MT;https://justfacts.votesmart.org/interest-group/2087/planned-parenthood-advocates-of-montana
MT;https://justfacts.votesmart.org/interest-group/547/montana-environmental-information-center
MT;https://justfacts.votesmart.org/interest-group/1771/montana-league-of-rural-voters
MT;https://justfacts.votesmart.org/interest-group/455/montana-public-interest-research-group
MT;https://justfacts.votesmart.org/interest-group/752/montana-conservation-voters
MT;https://justfacts.votesmart.org/interest-group/1629/national-federation-of-independent-business-montana
MT;https://justfacts.votesmart.org/interest-group/1163/montana-wool-growers-association
MT;https://justfacts.votesmart.org/interest-group/2140/montana-contractors-association
MT;https://justfacts.votesmart.org/interest-group/945/montana-family-foundation
MT;https://justfacts.votesmart.org/interest-group/1203/montana-public-employees-association
MT;https://justfacts.votesmart.org/interest-group/2576/montana-state-council-of-professional-fire-fighters
MT;https://justfacts.votesmart.org/interest-group/648/national-rifle-association-political-victory-fund
MT;https://justfacts.votesmart.org/interest-group/882/teamsters-local-190
NE;https://justfacts.votesmart.org/interest-group/2686/nebraska-state-fraternal-order-of-police
NE;https://justfacts.votesmart.org/interest-group/2250/nebraska-firearms-owners-association-political-action-fund
NE;https://justfacts.votesmart.org/interest-group/563/planned-parenthood-voters-of-nebraska
NE;https://justfacts.votesmart.org/interest-group/610/nebraska-sierra-club
NE;https://justfacts.votesmart.org/interest-group/939/nebraska-farmers-union-nebfarmpac
NE;https://justfacts.votesmart.org/interest-group/2072/voices-for-children-in-nebraska
NE;https://justfacts.votesmart.org/interest-group/2097/nebraska-chamber-of-commerce-industry
NE;https://justfacts.votesmart.org/interest-group/350/nebraska-taxpayers-for-freedom
NV;https://justfacts.votesmart.org/interest-group/2954/silver-state-equality
NV;https://justfacts.votesmart.org/interest-group/1070/nevada-republican-liberty-caucus
NV;https://justfacts.votesmart.org/interest-group/2036/reno-sparks-chamber-of-commerce
NV;https://justfacts.votesmart.org/interest-group/2813/professional-fire-fighters-of-nevada
NV;https://justfacts.votesmart.org/interest-group/3209/one-apia-nevada-pac
NV;https://justfacts.votesmart.org/interest-group/2726/service-employees-international-union-seiu-nevada
NV;https://justfacts.votesmart.org/interest-group/2812/nevada-law-enforcement-coalition-nlec
NV;https://justfacts.votesmart.org/interest-group/460/nevada-state-education-association
NV;https://justfacts.votesmart.org/interest-group/2252/nevada-state-afl-cio
NV;https://justfacts.votesmart.org/interest-group/1782/nevada-prosperity-project
NV;https://justfacts.votesmart.org/interest-group/2076/citizen-outreach
NV;https://justfacts.votesmart.org/interest-group/2016/grassroots-nevada
NV;https://justfacts.votesmart.org/interest-group/2822/citizens-for-responsible-government-nevada
NV;https://justfacts.votesmart.org/interest-group/2254/nevada-right-to-life-pac
NV;https://justfacts.votesmart.org/interest-group/2017/nevada-policy-research-institute-npri
NH;https://justfacts.votesmart.org/interest-group/2366/new-hampshire-sierra-club
NH;https://justfacts.votesmart.org/interest-group/1861/cornerstone-policy-research
NH;https://justfacts.votesmart.org/interest-group/2363/new-hampshire-firearms-coalition
NH;https://justfacts.votesmart.org/interest-group/2012/new-hampshire-lodging-restaurant-association
NH;https://justfacts.votesmart.org/interest-group/1921/business-and-industry-association
NH;https://justfacts.votesmart.org/interest-group/2874/new-futures
NH;https://justfacts.votesmart.org/interest-group/2477/state-employees-association-of-new-hampshire
NH;https://justfacts.votesmart.org/interest-group/2365/planned-parenthood-new-hampshire-action-fund
NH;https://justfacts.votesmart.org/interest-group/1967/new-hampshire-families-for-education
NH;https://justfacts.votesmart.org/interest-group/333/new-hampshire-citizens-alliance
NH;https://justfacts.votesmart.org/interest-group/342/new-hampshire-right-to-life
NH;https://justfacts.votesmart.org/interest-group/2400/new-hampshire-afl-cio
NH;https://justfacts.votesmart.org/interest-group/2131/republican-liberty-caucus-of-new-hampshire
NH;https://justfacts.votesmart.org/interest-group/1644/new-hampshire-house-republican-alliance
NH;https://justfacts.votesmart.org/interest-group/1129/national-rifle-association-political-victory-fund
NH;https://justfacts.votesmart.org/interest-group/1179/new-hampshire-public-interest-research-group
NH;https://justfacts.votesmart.org/interest-group/1759/national-federation-of-independent-business-new-hampshire
NJ;https://justfacts.votesmart.org/interest-group/2193/new-jersey-citizen-action
NJ;https://justfacts.votesmart.org/interest-group/1869/environment-new-jersey
NJ;https://justfacts.votesmart.org/interest-group/2910/garden-state-equality
NJ;https://justfacts.votesmart.org/interest-group/2050/new-jersey-right-to-life
NJ;https://justfacts.votesmart.org/interest-group/2194/womens-political-caucus-of-new-jersey
NJ;https://justfacts.votesmart.org/interest-group/1512/new-jersey-public-interest-research-group
NJ;https://justfacts.votesmart.org/interest-group/1348/new-jersey-citizen-action-pac
NJ;https://justfacts.votesmart.org/interest-group/3297/probation-association-of-new-jersey
NJ;https://justfacts.votesmart.org/interest-group/2613/jneso-the-professional-health-care-union
NJ;https://justfacts.votesmart.org/interest-group/2191/new-jersey-building-and-construction-trades-council-afl-cio
NJ;https://justfacts.votesmart.org/interest-group/2616/the-bricklayers-and-allied-craftworkers-union-of-new-jersey
NJ;https://justfacts.votesmart.org/interest-group/1375/new-jersey-lesbian-and-gay-coalition
NJ;https://justfacts.votesmart.org/interest-group/2235/new-jersey-state-firefighters-mutual-benevolent-association
NJ;https://justfacts.votesmart.org/interest-group/1603/new-jersey-afl-cio
NJ;https://justfacts.votesmart.org/interest-group/1878/sierra-club-new-jersey-chapter
NJ;https://justfacts.votesmart.org/interest-group/564/new-jersey-organization-for-a-better-state-pac-new-jobs-pac
NJ;https://justfacts.votesmart.org/interest-group/2090/new-jersey-league-of-conservation-voters
NJ;https://justfacts.votesmart.org/interest-group/2996/family-policy-alliance-of-new-jersey
NJ;https://justfacts.votesmart.org/interest-group/3279/progressive-democrats-of-new-jersey
NJ;https://justfacts.votesmart.org/interest-group/1881/planned-parenthood-action-fund-of-new-jersey
NJ;https://justfacts.votesmart.org/interest-group/1891/national-association-of-social-workers-new-jersey-chapter
NJ;https://justfacts.votesmart.org/interest-group/2617/the-new-york-hotel-and-motel-trades-council-afl-cio-new-jersey-chapter
NJ;https://justfacts.votesmart.org/interest-group/3293/latina-civic-pac
NJ;https://justfacts.votesmart.org/interest-group/2190/new-jersey-state-nurses-association
NJ;https://justfacts.votesmart.org/interest-group/3280/good-government-coalition-of-new-jersey
NJ;https://justfacts.votesmart.org/interest-group/1883/new-jersey-restaurant-association
NJ;https://justfacts.votesmart.org/interest-group/1872/republican-liberty-caucus
NJ;https://justfacts.votesmart.org/interest-group/2909/pams-list
NJ;https://justfacts.votesmart.org/interest-group/756/national-rifle-association-political-victory-fund
NJ;https://justfacts.votesmart.org/interest-group/1191/new-jersey-public-health-association
NJ;https://justfacts.votesmart.org/interest-group/2615/new-jersey-superior-officers-association-njsoa
NJ;https://justfacts.votesmart.org/interest-group/3146/south-jersey-progressive-democrats
NJ;https://justfacts.votesmart.org/interest-group/1885/new-jersey-outdoor-alliance
NJ;https://justfacts.votesmart.org/interest-group/2580/american-federation-of-teachers-new-jersey-afl-cio
NJ;https://justfacts.votesmart.org/interest-group/3080/32bj-service-employees-international-union-seiu-new-jersey
NJ;https://justfacts.votesmart.org/interest-group/2831/new-jersey-now-national-organization-for-women
NJ;https://justfacts.votesmart.org/interest-group/2911/marias-women-united
NJ;https://justfacts.votesmart.org/interest-group/3149/force-the-issue-nj
NJ;https://justfacts.votesmart.org/interest-group/2255/professional-firefighters-association-of-new-jersey
NJ;https://justfacts.votesmart.org/interest-group/2599/anti-racist-alliance
NJ;https://justfacts.votesmart.org/interest-group/531/new-jersey-chamber-of-commerce
NJ;https://justfacts.votesmart.org/interest-group/1511/naral-pro-choice-new-jersey
NJ;https://justfacts.votesmart.org/interest-group/1887/health-professionals-and-allied-employees
NJ;https://justfacts.votesmart.org/interest-group/1888/new-jersey-fraternal-order-of-police
NJ;https://justfacts.votesmart.org/interest-group/323/national-federation-of-independent-business-new-jersey
NJ;https://justfacts.votesmart.org/interest-group/371/right-to-choose
NJ;https://justfacts.votesmart.org/interest-group/2614/northeast-regional-council-of-carpenters
NJ;https://justfacts.votesmart.org/interest-group/2612/service-employees-international-union-seiu-new-jersey-state-council
NJ;https://justfacts.votesmart.org/interest-group/2015/new-jersey-taxpayers-alliance
NJ;https://justfacts.votesmart.org/interest-group/680/new-jersey-education-association
NM;https://justfacts.votesmart.org/interest-group/2712/our-revolution-new-mexico
NM;https://justfacts.votesmart.org/interest-group/2713/organizers-in-the-land-of-enchantment-ole
NM;https://justfacts.votesmart.org/interest-group/422/new-mexico-shooting-sports-association
NM;https://justfacts.votesmart.org/interest-group/2744/rio-grande-foundation
NM;https://justfacts.votesmart.org/interest-group/2714/new-mexico-professional-fire-fighters-association
NM;https://justfacts.votesmart.org/interest-group/1635/new-mexico-public-interest-research-group
NM;https://justfacts.votesmart.org/interest-group/2715/national-education-association-new-mexico
NM;https://justfacts.votesmart.org/interest-group/2743/common-cause-new-mexico
NM;https://justfacts.votesmart.org/interest-group/1825/environment-new-mexico
NM;https://justfacts.votesmart.org/interest-group/1377/sierra-club-rio-grande-chapter
NM;https://justfacts.votesmart.org/interest-group/414/american-federation-of-teachers-new-mexico
NM;https://justfacts.votesmart.org/interest-group/797/new-mexico-federation-of-labor-afl-cio
NM;https://justfacts.votesmart.org/interest-group/1592/right-to-life-committee-of-new-mexico
NM;https://justfacts.votesmart.org/interest-group/2699/unite-new-mexico
NM;https://justfacts.votesmart.org/interest-group/1482/planned-parenthood-of-new-mexico
NM;https://justfacts.votesmart.org/interest-group/1030/national-federation-of-independent-business-new-mexico
NM;https://justfacts.votesmart.org/interest-group/1785/new-mexico-prosperity-project
NM;https://justfacts.votesmart.org/interest-group/1523/new-mexico-federation-of-educational-employees
NY;https://justfacts.votesmart.org/interest-group/2824/police-benevolent-association-of-new-york-state
NY;https://justfacts.votesmart.org/interest-group/399/new-york-state-public-employees-federation
NY;https://justfacts.votesmart.org/interest-group/710/the-partnership-for-the-homeless
NY;https://justfacts.votesmart.org/interest-group/181/national-organization-of-women-new-york
NY;https://justfacts.votesmart.org/interest-group/624/business-council-of-new-york-state-incorporated
NY;https://justfacts.votesmart.org/interest-group/3008/community-voices-heard-power
NY;https://justfacts.votesmart.org/interest-group/3122/equality-new-york-eqny
NY;https://justfacts.votesmart.org/interest-group/1953/unshackle-upstate
NY;https://justfacts.votesmart.org/interest-group/3142/eleanors-legacy
NY;https://justfacts.votesmart.org/interest-group/2038/united-federation-of-teachers
NY;https://justfacts.votesmart.org/interest-group/3207/district-council-37-afscme-afl-cio
NY;https://justfacts.votesmart.org/interest-group/3090/union-of-arab-women-of-nyc
NY;https://justfacts.votesmart.org/interest-group/1369/national-federation-of-independent-business-new-york
NY;https://justfacts.votesmart.org/interest-group/1384/statewide-emergency-network-for-social-and-economic-security
NY;https://justfacts.votesmart.org/interest-group/2018/league-of-humane-voters-of-new-york-city
NY;https://justfacts.votesmart.org/interest-group/3124/new-york-immigration-coalition-action-fund
NY;https://justfacts.votesmart.org/interest-group/3129/council-of-school-supervisors-administrators-csa
NY;https://justfacts.votesmart.org/interest-group/2823/uniformed-fire-officers-association
NY;https://justfacts.votesmart.org/interest-group/2545/new-york-state-united-teachers-nysut
NY;https://justfacts.votesmart.org/interest-group/865/new-york-civil-liberties-union
NY;https://justfacts.votesmart.org/interest-group/669/new-york-state-rifle-and-pistol-association
NY;https://justfacts.votesmart.org/interest-group/2039/32bj-service-employees-international-union-seiu-new-york
NY;https://justfacts.votesmart.org/interest-group/3006/the-jewish-vote
NY;https://justfacts.votesmart.org/interest-group/869/the-campaign-for-a-pro-choice-new-york
NY;https://justfacts.votesmart.org/interest-group/2359/league-of-humane-voters-of-new-york
NY;https://justfacts.votesmart.org/interest-group/780/new-york-afl-cio
NY;https://justfacts.votesmart.org/interest-group/2939/stonewall-democratic-club-of-new-york-city
NY;https://justfacts.votesmart.org/interest-group/2827/new-york-state-nurses-association
NY;https://justfacts.votesmart.org/interest-group/823/new-york-league-of-conservation-voters
NY;https://justfacts.votesmart.org/interest-group/3009/empire-state-indivisible
NY;https://justfacts.votesmart.org/interest-group/2040/lambda-independent-democrats-of-brooklyn
NY;https://justfacts.votesmart.org/interest-group/1961/professional-staff-congress-city-university-of-new-york-psc-cuny
NY;https://justfacts.votesmart.org/interest-group/1545/new-yorkers-against-gun-violence
NY;https://justfacts.votesmart.org/interest-group/2936/make-the-road-action
NY;https://justfacts.votesmart.org/interest-group/2459/planned-parenthood-empire-state
NY;https://justfacts.votesmart.org/interest-group/500/new-york-shooters-committee-on-political-education
NY;https://justfacts.votesmart.org/interest-group/875/conservative-union
NY;https://justfacts.votesmart.org/interest-group/3007/new-york-communities-for-change
NY;https://justfacts.votesmart.org/interest-group/2637/the-new-york-hotel-and-motel-trades-council-afl-cio
NY;https://justfacts.votesmart.org/interest-group/3143/treeage
NC;https://justfacts.votesmart.org/interest-group/2891/north-carolina-values-coalition
NC;https://justfacts.votesmart.org/interest-group/534/naral-pro-choice-north-carolina
NC;https://justfacts.votesmart.org/interest-group/286/north-carolina-league-of-conservation-voters
NC;https://justfacts.votesmart.org/interest-group/270/christian-coalition-of-north-carolina
NC;https://justfacts.votesmart.org/interest-group/1877/civitas-action
NC;https://justfacts.votesmart.org/interest-group/3061/indivisible-district-9
NC;https://justfacts.votesmart.org/interest-group/1769/north-carolina-voters-for-clean-elections
NC;https://justfacts.votesmart.org/interest-group/1103/national-rifle-association-political-victory-fund
NC;https://justfacts.votesmart.org/interest-group/3258/professional-fire-fighters-and-paramedics-of-north-carolina
NC;https://justfacts.votesmart.org/interest-group/609/north-carolina-public-interest-research-group
NC;https://justfacts.votesmart.org/interest-group/1650/north-carolinians-against-gun-violence
NC;https://justfacts.votesmart.org/interest-group/2514/christian-action-league
NC;https://justfacts.votesmart.org/interest-group/899/planned-parenthood-votes-south-atlantic-north-carolina
NC;https://justfacts.votesmart.org/interest-group/551/national-rifle-association-institute-for-legislative-action
ND;https://justfacts.votesmart.org/interest-group/742/north-dakota-farmers-union
ND;https://justfacts.votesmart.org/interest-group/2069/family-policy-alliance-of-north-dakota
ND;https://justfacts.votesmart.org/interest-group/2497/north-dakota-united
ND;https://justfacts.votesmart.org/interest-group/18/north-dakota-public-employees-association
ND;https://justfacts.votesmart.org/interest-group/237/national-federation-of-independent-business-north-dakota
OH;https://justfacts.votesmart.org/interest-group/249/national-rifle-association-political-victory-fund
OH;https://justfacts.votesmart.org/interest-group/2554/ohio-environmental-council-action-fund
OH;https://justfacts.votesmart.org/interest-group/1947/ohio-education-association
OH;https://justfacts.votesmart.org/interest-group/1573/national-federation-of-independent-business-ohio
OH;https://justfacts.votesmart.org/interest-group/191/ohio-league-of-conservation-voters
OH;https://justfacts.votesmart.org/interest-group/335/ohio-right-to-life
OH;https://justfacts.votesmart.org/interest-group/1287/ohio-taxpayers-association
OH;https://justfacts.votesmart.org/interest-group/358/ohio-nurses-association
OH;https://justfacts.votesmart.org/interest-group/2786/service-employees-international-union-seiu-district-1199-ohio
OH;https://justfacts.votesmart.org/interest-group/1731/ohio-business-votes
OH;https://justfacts.votesmart.org/interest-group/2261/equality-ohio
OH;https://justfacts.votesmart.org/interest-group/2787/ohio-civil-service-employees-association-votes
OH;https://justfacts.votesmart.org/interest-group/3135/ohio-value-voters
OH;https://justfacts.votesmart.org/interest-group/617/ohio-afl-cio
OH;https://justfacts.votesmart.org/interest-group/1303/stonewall-democrats-of-central-ohio
OH;https://justfacts.votesmart.org/interest-group/1735/ohio-federation-of-teachers
OH;https://justfacts.votesmart.org/interest-group/1565/united-conservatives-of-ohio
OH;https://justfacts.votesmart.org/interest-group/68/ohio-chamber-of-commerce
OH;https://justfacts.votesmart.org/interest-group/2683/ohio-manufacturers-association
OH;https://justfacts.votesmart.org/interest-group/3138/ohio-strong-action
OH;https://justfacts.votesmart.org/interest-group/1320/ohio-christian-alliance
OH;https://justfacts.votesmart.org/interest-group/1414/ohio-sierra-club
OH;https://justfacts.votesmart.org/interest-group/1949/ohio-state-medical-association
OH;https://justfacts.votesmart.org/interest-group/1945/ohio-veterans-united
OH;https://justfacts.votesmart.org/interest-group/3288/ohio-state-building-and-trade-council
OH;https://justfacts.votesmart.org/interest-group/2461/planned-parenthood-advocates-of-ohio
OK;https://justfacts.votesmart.org/interest-group/2396/state-chamber-of-oklahoma
OK;https://justfacts.votesmart.org/interest-group/135/national-federation-of-independent-business-oklahoma
OK;https://justfacts.votesmart.org/interest-group/1915/okwatchdog
OK;https://justfacts.votesmart.org/interest-group/2740/oklahoma-fraternal-order-of-police
OK;https://justfacts.votesmart.org/interest-group/2742/oklahoma-public-employees-association
OK;https://justfacts.votesmart.org/interest-group/1080/research-institute-for-economic-development
OK;https://justfacts.votesmart.org/interest-group/1741/oklahoma-center-for-consumer-and-patient-safety
